student_id,age,cgpa,backlogs,attendance_percentage,aptitude_test_score,coding_skill_score,problem_solving_score,teamwork_score,communication_score,leadership_score,mock_interview_score,extracurricular_score,internships_done,projects_count,hackathon_participation,recommended_career,alt_career_1,alt_career_2,match_confidence,skill_gap_1,skill_gap_2,skill_gap_3,gap_severity,readiness_score,est_weeks_to_ready,peer_benchmark_percentile,learning_roadmap_url
124,21,7.1,0,84,69,36,54,83,83,76,78,73,0,1,No,UI/UX Designer,Product Manager,Mobile App Developer,66,problem_solving_score,coding_skill_score,teamwork_score,High,42,11,41,https://roadmap.sh/ux-design
125,20,7.4,0,58,67,97,92,66,57,52,43,53,2,2,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,81,leadership_score,extracurricular_score,aptitude_test_score,Low,66,6,57,https://roadmap.sh/ai-engineer
126,20,9.3,3,88,80,91,71,75,74,65,67,58,1,2,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,77,aptitude_test_score,teamwork_score,communication_score,Low,58,8,55,https://roadmap.sh/devops
127,22,8.5,0,74,67,47,80,71,92,93,44,73,0,3,Yes,Product Manager,UI/UX Designer,Data Scientist,83,leadership_score,extracurricular_score,problem_solving_score,Medium,58,8,53,https://roadmap.sh/product-manager
128,22,6.6,0,60,76,64,76,79,74,69,42,44,2,1,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,67,problem_solving_score,leadership_score,teamwork_score,Medium,55,9,47,https://roadmap.sh/devops
129,19,6.4,1,74,63,97,77,73,74,64,77,52,0,1,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,68,problem_solving_score,leadership_score,aptitude_test_score,Low,43,11,37,https://roadmap.sh/android
130,21,7.5,0,74,88,85,87,56,64,57,81,50,1,4,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,84,coding_skill_score,leadership_score,problem_solving_score,Low,68,6,58,https://roadmap.sh/cyber-security
131,24,6.6,2,92,81,91,75,70,70,64,54,56,1,1,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,69,extracurricular_score,communication_score,teamwork_score,Low,50,10,47,https://roadmap.sh/ai-engineer
132,24,8.7,0,63,59,77,80,79,55,47,71,72,1,1,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,71,communication_score,problem_solving_score,teamwork_score,Medium,51,9,41,https://roadmap.sh/full-stack
133,19,5.5,0,78,58,97,79,75,53,63,60,61,1,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,59,coding_skill_score,leadership_score,aptitude_test_score,Low,50,10,48,https://roadmap.sh/full-stack
134,22,5.6,0,98,67,84,70,81,59,64,36,51,2,5,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,79,aptitude_test_score,communication_score,coding_skill_score,Medium,74,5,66,https://roadmap.sh/devops
135,21,7.5,0,69,65,82,96,62,56,58,84,52,2,4,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,90,coding_skill_score,teamwork_score,extracurricular_score,Low,78,4,67,https://roadmap.sh/cyber-security
136,23,7.6,0,76,79,67,77,71,80,58,88,51,3,5,No,Data Scientist,AI / ML Engineer,Cloud Engineer,83,coding_skill_score,teamwork_score,aptitude_test_score,Medium,82,4,76,https://roadmap.sh/ai-data-scientist
137,19,8.3,0,75,77,90,75,62,51,47,75,61,3,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,93,teamwork_score,leadership_score,aptitude_test_score,Low,82,4,74,https://roadmap.sh/blockchain
138,23,8.9,0,60,77,78,74,77,77,65,44,60,2,2,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,88,coding_skill_score,teamwork_score,aptitude_test_score,Low,70,6,65,https://roadmap.sh/full-stack
139,22,6.5,0,79,63,92,71,56,74,44,79,54,0,3,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,64,communication_score,teamwork_score,problem_solving_score,Low,47,10,43,https://roadmap.sh/android
140,22,7.1,0,74,80,51,72,86,95,89,41,63,1,2,Yes,Product Manager,UI/UX Designer,Data Scientist,65,coding_skill_score,aptitude_test_score,leadership_score,Medium,51,9,41,https://roadmap.sh/product-manager
141,19,8.1,0,79,86,95,80,49,62,61,87,55,1,2,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,75,problem_solving_score,aptitude_test_score,teamwork_score,Low,57,8,50,https://roadmap.sh/blockchain
142,22,6.1,0,72,76,80,85,73,67,61,90,52,1,4,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,78,coding_skill_score,problem_solving_score,aptitude_test_score,Low,64,7,52,https://roadmap.sh/android
143,22,6.9,0,76,74,66,81,72,73,52,68,55,1,4,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,78,problem_solving_score,communication_score,aptitude_test_score,Medium,64,7,56,https://roadmap.sh/cyber-security
144,22,9.7,0,75,74,91,68,59,69,63,89,70,1,4,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,82,teamwork_score,communication_score,problem_solving_score,Low,67,6,62,https://roadmap.sh/android
145,24,9.1,0,81,73,72,88,64,65,62,72,62,1,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,92,leadership_score,communication_score,extracurricular_score,Low,70,6,66,https://roadmap.sh/devops
146,24,7.8,0,78,71,65,96,71,75,57,35,45,2,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,76,leadership_score,teamwork_score,communication_score,Low,66,6,59,https://roadmap.sh/cyber-security
147,23,6.0,0,69,76,76,83,74,68,67,44,58,2,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,82,problem_solving_score,aptitude_test_score,coding_skill_score,Low,70,6,65,https://roadmap.sh/cyber-security
148,19,6.8,1,60,89,80,76,64,73,58,51,46,2,3,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,84,teamwork_score,extracurricular_score,communication_score,Low,71,5,63,https://roadmap.sh/ai-data-scientist
149,19,6.8,0,62,89,89,77,70,63,48,40,53,2,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,83,communication_score,problem_solving_score,extracurricular_score,Low,70,6,68,https://roadmap.sh/ai-data-scientist
150,19,6.3,0,80,80,88,64,64,59,54,57,72,2,4,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,71,leadership_score,coding_skill_score,extracurricular_score,Low,66,6,56,https://roadmap.sh/full-stack
151,24,6.9,0,71,75,50,77,73,96,87,68,71,2,3,No,Product Manager,UI/UX Designer,Data Scientist,84,leadership_score,problem_solving_score,aptitude_test_score,Medium,71,5,67,https://roadmap.sh/product-manager
152,20,5.9,0,62,87,90,86,62,50,52,62,56,1,1,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,62,communication_score,teamwork_score,leadership_score,Low,46,10,46,https://roadmap.sh/blockchain
153,20,7.9,0,63,62,76,79,70,59,63,52,64,1,2,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,84,communication_score,teamwork_score,extracurricular_score,Medium,62,7,56,https://roadmap.sh/full-stack
154,20,7.6,0,56,74,97,76,78,75,66,40,61,1,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,84,coding_skill_score,leadership_score,extracurricular_score,Low,62,7,54,https://roadmap.sh/android
155,24,9.0,0,57,55,53,77,65,79,66,77,81,1,2,No,UI/UX Designer,Product Manager,Mobile App Developer,86,extracurricular_score,coding_skill_score,communication_score,Medium,63,7,52,https://roadmap.sh/ux-design
156,24,6.4,0,77,65,69,74,71,71,67,80,51,1,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,67,aptitude_test_score,teamwork_score,extracurricular_score,Medium,52,9,45,https://roadmap.sh/devops
157,19,6.6,1,98,72,86,93,48,68,47,33,47,0,4,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,73,extracurricular_score,problem_solving_score,communication_score,Low,55,9,51,https://roadmap.sh/blockchain
158,22,8.0,0,81,81,88,80,80,61,57,35,62,1,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,87,aptitude_test_score,leadership_score,coding_skill_score,Low,67,6,56,https://roadmap.sh/full-stack
159,23,8.2,0,59,65,81,72,71,62,60,61,50,1,5,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,92,extracurricular_score,aptitude_test_score,coding_skill_score,Medium,76,4,63,https://roadmap.sh/android
160,19,8.2,0,56,77,72,92,62,78,48,57,51,3,1,No,Data Scientist,AI / ML Engineer,Cloud Engineer,79,teamwork_score,aptitude_test_score,extracurricular_score,Low,68,6,57,https://roadmap.sh/ai-data-scientist
161,22,8.4,0,58,85,58,60,70,81,82,57,75,1,3,No,Product Manager,UI/UX Designer,Data Scientist,76,problem_solving_score,leadership_score,extracurricular_score,Medium,60,8,57,https://roadmap.sh/product-manager
162,22,5.5,0,62,59,96,65,65,62,51,35,50,2,2,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,73,extracurricular_score,problem_solving_score,teamwork_score,Medium,61,7,50,https://roadmap.sh/android
163,22,7.9,0,65,69,46,72,70,84,54,88,76,1,2,No,UI/UX Designer,Product Manager,Mobile App Developer,73,extracurricular_score,coding_skill_score,leadership_score,Medium,55,9,50,https://roadmap.sh/ux-design
164,20,9.6,0,63,72,61,77,92,100,76,68,81,1,1,No,Product Manager,UI/UX Designer,Data Scientist,85,problem_solving_score,leadership_score,teamwork_score,Medium,60,8,57,https://roadmap.sh/product-manager
165,20,8.7,0,58,64,65,84,70,64,54,68,55,1,1,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,84,aptitude_test_score,leadership_score,problem_solving_score,Medium,59,8,55,https://roadmap.sh/devops
166,20,5.6,0,71,95,75,90,77,74,56,62,56,0,1,No,Data Scientist,AI / ML Engineer,Cloud Engineer,64,coding_skill_score,teamwork_score,leadership_score,Low,41,11,39,https://roadmap.sh/ai-data-scientist
167,23,6.2,0,60,88,90,91,64,70,61,50,63,3,5,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,77,aptitude_test_score,teamwork_score,communication_score,Low,79,4,69,https://roadmap.sh/blockchain
168,22,6.6,1,62,69,96,73,72,53,47,72,68,1,1,No,AI / ML Engineer,Data Scientist,Full Stack Developer,61,problem_solving_score,communication_score,aptitude_test_score,Low,45,11,43,https://roadmap.sh/ai-engineer
169,21,8.9,0,65,48,36,77,77,80,60,86,89,0,4,Yes,UI/UX Designer,Product Manager,Mobile App Developer,76,aptitude_test_score,teamwork_score,leadership_score,High,57,8,56,https://roadmap.sh/ux-design
170,22,7.6,0,58,94,69,88,56,81,50,79,66,2,1,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,86,coding_skill_score,extracurricular_score,teamwork_score,Low,66,6,57,https://roadmap.sh/ai-data-scientist
171,20,7.5,0,64,86,95,91,57,66,53,88,53,3,4,No,AI / ML Engineer,Data Scientist,Full Stack Developer,92,teamwork_score,aptitude_test_score,extracurricular_score,Low,85,4,72,https://roadmap.sh/ai-engineer
172,20,7.1,0,58,77,80,87,53,70,50,55,45,0,3,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,77,coding_skill_score,aptitude_test_score,problem_solving_score,Low,55,9,48,https://roadmap.sh/blockchain
173,22,8.9,0,70,85,84,96,51,70,44,79,43,1,5,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,93,coding_skill_score,problem_solving_score,leadership_score,Low,76,4,68,https://roadmap.sh/blockchain
174,22,9.6,0,97,81,80,81,54,54,65,63,54,2,3,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,86,coding_skill_score,problem_solving_score,leadership_score,Low,72,5,65,https://roadmap.sh/ai-engineer
175,19,7.5,0,92,76,56,59,74,99,83,67,69,1,3,Yes,Product Manager,UI/UX Designer,Data Scientist,77,extracurricular_score,aptitude_test_score,communication_score,Medium,61,7,54,https://roadmap.sh/product-manager
176,20,7.4,0,67,73,52,72,73,91,93,40,71,2,3,Yes,Product Manager,UI/UX Designer,Data Scientist,79,communication_score,aptitude_test_score,extracurricular_score,Medium,68,6,60,https://roadmap.sh/product-manager
177,24,5.9,0,74,95,70,72,64,65,55,50,59,2,0,No,Data Scientist,AI / ML Engineer,Cloud Engineer,60,teamwork_score,aptitude_test_score,extracurricular_score,Low,48,10,40,https://roadmap.sh/ai-data-scientist
178,24,9.6,1,90,66,77,71,74,54,50,80,50,1,1,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,82,extracurricular_score,communication_score,aptitude_test_score,Medium,58,8,57,https://roadmap.sh/ai-engineer
179,19,8.0,0,59,83,70,72,54,61,57,81,44,3,1,No,Data Scientist,AI / ML Engineer,Cloud Engineer,81,leadership_score,communication_score,teamwork_score,Low,69,6,64,https://roadmap.sh/ai-data-scientist
180,20,7.1,0,77,85,74,87,57,72,63,39,55,3,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,88,communication_score,leadership_score,extracurricular_score,Low,76,4,63,https://roadmap.sh/ai-engineer
181,24,6.7,0,67,85,83,70,64,80,58,81,60,2,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,84,aptitude_test_score,leadership_score,teamwork_score,Low,71,5,63,https://roadmap.sh/ai-data-scientist
182,20,6.7,0,93,75,77,88,68,78,53,81,45,0,4,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,66,problem_solving_score,teamwork_score,extracurricular_score,Low,51,9,44,https://roadmap.sh/cyber-security
183,20,9.0,1,58,55,38,58,74,88,75,89,95,1,5,Yes,UI/UX Designer,Product Manager,Mobile App Developer,92,leadership_score,coding_skill_score,aptitude_test_score,High,76,4,72,https://roadmap.sh/ux-design
184,23,6.1,2,86,68,97,80,59,62,40,44,53,1,2,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,66,extracurricular_score,problem_solving_score,aptitude_test_score,Low,51,9,42,https://roadmap.sh/blockchain
185,19,5.8,0,64,75,60,79,73,96,86,53,69,2,4,No,Product Manager,UI/UX Designer,Data Scientist,77,problem_solving_score,extracurricular_score,communication_score,Medium,70,6,68,https://roadmap.sh/product-manager
186,24,8.3,0,90,68,91,67,77,61,64,72,55,2,3,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,81,problem_solving_score,teamwork_score,coding_skill_score,Low,69,6,66,https://roadmap.sh/android
187,19,9.2,0,91,82,69,92,65,57,50,69,50,0,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,74,problem_solving_score,aptitude_test_score,teamwork_score,Low,50,10,42,https://roadmap.sh/cyber-security
188,22,9.0,0,76,96,74,73,54,58,55,52,57,0,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,84,problem_solving_score,communication_score,teamwork_score,Low,56,8,51,https://roadmap.sh/ai-data-scientist
189,23,7.8,0,85,63,39,67,78,88,79,34,62,2,3,Yes,Product Manager,UI/UX Designer,Data Scientist,85,problem_solving_score,communication_score,extracurricular_score,Medium,72,5,60,https://roadmap.sh/product-manager
190,23,9.5,2,76,67,53,58,69,83,53,57,76,3,4,No,UI/UX Designer,Product Manager,Mobile App Developer,98,problem_solving_score,extracurricular_score,communication_score,Medium,88,4,82,https://roadmap.sh/ux-design
191,19,6.6,0,70,48,34,64,66,83,61,39,94,0,3,No,UI/UX Designer,Product Manager,Mobile App Developer,76,problem_solving_score,coding_skill_score,teamwork_score,High,54,9,46,https://roadmap.sh/ux-design
192,19,8.2,2,85,78,84,66,70,70,51,72,59,1,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,83,aptitude_test_score,problem_solving_score,communication_score,Low,61,7,49,https://roadmap.sh/full-stack
193,23,7.4,0,72,77,89,77,86,66,66,35,50,0,4,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,68,extracurricular_score,communication_score,leadership_score,Low,52,9,47,https://roadmap.sh/devops
194,20,8.5,2,91,66,34,69,82,86,73,75,92,1,1,No,UI/UX Designer,Product Manager,Mobile App Developer,74,coding_skill_score,communication_score,problem_solving_score,Medium,53,9,44,https://roadmap.sh/ux-design
195,19,9.0,0,82,72,67,87,83,63,52,70,45,3,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,95,leadership_score,communication_score,extracurricular_score,Low,81,4,72,https://roadmap.sh/devops
196,24,7.7,1,55,78,72,70,80,71,72,56,46,1,3,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,73,leadership_score,coding_skill_score,aptitude_test_score,Medium,58,8,55,https://roadmap.sh/devops
197,22,9.3,0,96,82,42,77,92,99,88,55,61,1,2,Yes,Product Manager,UI/UX Designer,Data Scientist,88,aptitude_test_score,teamwork_score,problem_solving_score,Medium,64,7,52,https://roadmap.sh/product-manager
198,21,9.5,1,56,59,95,83,58,59,51,61,69,2,2,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,95,extracurricular_score,aptitude_test_score,teamwork_score,Low,75,5,68,https://roadmap.sh/android
199,22,8.3,0,68,73,79,89,53,48,62,82,59,2,4,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,91,problem_solving_score,leadership_score,teamwork_score,Low,78,4,65,https://roadmap.sh/blockchain
200,20,6.3,0,58,72,84,75,70,69,66,42,51,0,1,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,55,problem_solving_score,aptitude_test_score,communication_score,Low,36,12,36,https://roadmap.sh/full-stack
201,23,6.3,1,92,65,95,64,66,52,43,77,51,1,1,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,65,extracurricular_score,problem_solving_score,teamwork_score,Medium,48,10,48,https://roadmap.sh/android
202,24,6.7,0,56,72,63,75,69,72,72,68,65,0,5,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,73,communication_score,extracurricular_score,aptitude_test_score,Medium,58,8,54,https://roadmap.sh/devops
203,23,6.4,0,88,80,79,83,81,72,57,72,52,1,1,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,63,communication_score,coding_skill_score,aptitude_test_score,Low,46,10,40,https://roadmap.sh/devops
204,21,9.2,0,96,84,57,70,91,88,80,33,83,0,3,Yes,Product Manager,UI/UX Designer,Data Scientist,74,teamwork_score,communication_score,aptitude_test_score,Medium,53,9,46,https://roadmap.sh/product-manager
205,24,7.2,0,92,81,69,93,65,74,67,75,51,3,4,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,94,aptitude_test_score,problem_solving_score,leadership_score,Low,86,4,74,https://roadmap.sh/cyber-security
206,24,5.9,0,71,62,78,86,73,60,55,73,66,2,4,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,76,communication_score,aptitude_test_score,teamwork_score,Low,69,6,61,https://roadmap.sh/devops
207,19,6.8,1,85,84,93,79,65,49,52,34,59,2,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,79,communication_score,coding_skill_score,problem_solving_score,Low,68,6,58,https://roadmap.sh/blockchain
208,20,7.0,3,84,69,73,88,80,63,51,61,43,1,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,81,aptitude_test_score,problem_solving_score,teamwork_score,Low,63,7,60,https://roadmap.sh/devops
209,20,7.6,0,60,59,88,64,64,70,69,60,59,1,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,70,aptitude_test_score,leadership_score,problem_solving_score,Medium,57,8,46,https://roadmap.sh/full-stack
210,21,8.2,0,77,75,75,69,64,62,66,40,62,0,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,83,aptitude_test_score,communication_score,problem_solving_score,Medium,55,9,49,https://roadmap.sh/ai-engineer
211,19,7.0,0,80,72,73,80,57,57,53,76,68,0,3,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,64,communication_score,teamwork_score,aptitude_test_score,Low,47,10,45,https://roadmap.sh/android
212,19,5.7,3,97,71,92,85,52,63,55,56,65,2,0,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,62,problem_solving_score,teamwork_score,coding_skill_score,Low,49,10,43,https://roadmap.sh/blockchain
213,23,8.3,0,72,83,78,95,59,57,49,36,43,1,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,84,problem_solving_score,leadership_score,extracurricular_score,Low,59,8,52,https://roadmap.sh/cyber-security
214,21,9.7,0,81,55,48,63,64,70,73,74,75,0,3,No,UI/UX Designer,Product Manager,Mobile App Developer,79,extracurricular_score,leadership_score,communication_score,Medium,56,8,47,https://roadmap.sh/ux-design
215,21,8.9,0,61,76,80,71,54,63,52,46,54,1,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,84,communication_score,teamwork_score,coding_skill_score,Low,62,7,51,https://roadmap.sh/ai-data-scientist
216,20,5.5,0,96,77,96,70,55,63,46,47,58,1,4,No,AI / ML Engineer,Data Scientist,Full Stack Developer,73,communication_score,aptitude_test_score,extracurricular_score,Low,61,7,56,https://roadmap.sh/ai-engineer
217,20,8.3,0,62,82,65,85,68,69,67,40,54,2,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,78,leadership_score,communication_score,aptitude_test_score,Low,61,7,58,https://roadmap.sh/cyber-security
218,22,9.2,1,63,86,75,76,50,63,65,32,67,3,1,No,AI / ML Engineer,Data Scientist,Full Stack Developer,98,extracurricular_score,teamwork_score,leadership_score,Low,79,4,75,https://roadmap.sh/ai-engineer
